time_sec,target_rps,actual_sent,success_count,fail_count,avg_latency_ms,p95_latency_ms,scenario,phase
76,96,96,96,0,1197.61,1462.05,sale_event,normal
77,93,93,93,0,1205.9,1455.95,sale_event,normal
78,100,100,100,0,1271.08,1564.45,sale_event,normal
79,87,87,87,0,1119.27,1353.24,sale_event,normal
80,88,88,88,0,1143.54,1365.57,sale_event,normal
81,93,93,93,0,1190.16,1449.45,sale_event,normal
82,84,84,84,0,1139.31,1347.93,sale_event,normal
83,81,81,81,0,1087.4,1278.24,sale_event,normal
84,84,84,84,0,1104.45,1307.49,sale_event,normal
85,80,80,80,0,1082.42,1257.85,sale_event,normal
86,94,94,94,0,1174.85,1432.98,sale_event,normal
87,99,99,99,0,1249.62,1554.53,sale_event,normal
88,85,85,85,0,1107.71,1321.61,sale_event,normal
89,94,94,94,0,1227.46,1478.55,sale_event,normal
90,99,99,99,0,1157.66,1437.71,sale_event,normal
91,98,98,98,0,1146.62,1423.87,sale_event,normal
92,99,99,99,0,1164.28,1438.83,sale_event,normal
93,98,98,98,0,1146.48,1420.14,sale_event,normal
94,89,89,89,0,1077.96,1296.34,sale_event,normal
95,84,84,84,0,1091.69,1300.62,sale_event,normal
96,93,93,93,0,1205.38,1460.51,sale_event,normal
97,92,92,92,0,1136.69,1383.98,sale_event,normal
98,93,93,93,0,1149.41,1411.13,sale_event,normal
99,83,83,83,0,1071.04,1267.27,sale_event,normal
100,99,99,99,0,1209.84,1506.68,sale_event,normal
101,84,84,84,0,1048.16,1244.87,sale_event,normal
102,82,82,82,0,1035.18,1226.17,sale_event,normal
103,97,97,97,0,1176.6,1449.89,sale_event,normal
104,84,84,84,0,1072.58,1269.32,sale_event,normal
105,98,98,98,0,1209.21,1498.8,sale_event,normal
106,99,99,99,0,1205.56,1505.48,sale_event,normal
107,89,89,89,0,1104.67,1326.28,sale_event,normal
108,86,86,86,0,1078.19,1275.45,sale_event,normal
109,85,85,85,0,1071.02,1284.27,sale_event,normal
110,89,89,89,0,1179.4,1414.86,sale_event,normal
111,88,88,88,0,1097.32,1317.24,sale_event,normal
112,83,83,83,0,1041.75,1236.08,sale_event,normal
113,96,96,96,0,1178.4,1453.89,sale_event,normal
114,94,94,94,0,1154.17,1407.58,sale_event,normal
115,83,83,83,0,1177.08,1419.6,sale_event,normal
116,99,99,99,0,1210.44,1502.6,sale_event,normal
117,91,91,91,0,1143.59,1386.04,sale_event,normal
118,94,94,94,0,1161.9,1421.15,sale_event,normal
119,82,82,82,0,1098.09,1287.75,sale_event,normal
120,81,81,81,0,1047.95,1242.29,sale_event,normal
121,83,83,83,0,1077.34,1281.97,sale_event,normal
122,91,91,91,0,1145.7,1400.05,sale_event,normal
123,93,93,93,0,1151.86,1396.17,sale_event,normal
124,85,85,85,0,1077.67,1283.3,sale_event,normal
125,83,83,83,0,1070.24,1260.82,sale_event,normal
126,82,82,82,0,1082.49,1273.34,sale_event,normal
127,87,87,87,0,1095.32,1317.27,sale_event,normal
128,90,90,90,0,1112.6,1348.52,sale_event,normal
129,95,95,95,0,1176.76,1439.62,sale_event,normal
130,89,89,89,0,1136.62,1361.05,sale_event,normal
131,95,95,95,0,1163.34,1433.75,sale_event,normal
132,95,95,95,0,1175.17,1437.29,sale_event,normal
133,88,88,88,0,1130.34,1357.86,sale_event,normal
134,100,100,100,0,1210.31,1502.27,sale_event,normal
135,89,89,89,0,1121.0,1355.77,sale_event,normal
136,95,95,95,0,1240.01,1513.19,sale_event,normal
137,87,87,87,0,1124.88,1338.62,sale_event,normal
138,83,83,83,0,1065.19,1261.76,sale_event,normal
139,92,92,92,0,1141.82,1389.52,sale_event,normal
140,99,99,99,0,1213.03,1502.32,sale_event,normal
141,86,86,86,0,1187.03,1409.57,sale_event,normal
142,90,90,90,0,1126.21,1356.18,sale_event,normal
143,93,93,93,0,1195.74,1464.21,sale_event,normal
144,99,99,99,0,1227.93,1508.39,sale_event,normal
145,96,96,96,0,1193.61,1468.44,sale_event,normal
146,81,81,81,0,1025.57,1210.64,sale_event,normal
147,90,90,90,0,1094.25,1329.26,sale_event,normal
148,98,98,98,0,1213.91,1496.76,sale_event,normal
149,86,86,86,0,1073.81,1286.59,sale_event,normal
150,81,81,81,0,1057.5,1252.39,sale_event,normal
151,100,100,100,0,1186.22,1481.93,sale_event,normal
152,94,94,94,0,1160.32,1416.23,sale_event,normal
153,91,91,91,0,1143.96,1387.73,sale_event,normal
154,93,93,93,0,1149.31,1407.86,sale_event,normal
155,95,95,95,0,1155.31,1416.96,sale_event,normal
156,80,80,80,0,1017.37,1199.6,sale_event,normal
157,100,100,100,0,1229.01,1521.43,sale_event,normal
158,99,99,99,0,1224.97,1519.68,sale_event,normal
159,96,96,96,0,1182.62,1453.96,sale_event,normal
160,91,91,91,0,1121.49,1367.18,sale_event,normal
161,92,92,92,0,1137.73,1384.55,sale_event,normal
162,80,80,80,0,1028.78,1193.91,sale_event,normal
163,91,91,91,0,1110.94,1344.34,sale_event,normal
164,83,83,83,0,1085.3,1281.19,sale_event,normal
165,87,87,87,0,1096.26,1312.29,sale_event,normal
166,84,84,84,0,1077.67,1280.49,sale_event,normal
167,86,86,86,0,1075.45,1280.72,sale_event,normal
168,82,82,82,0,1024.39,1211.6,sale_event,normal
169,100,100,100,0,1219.98,1514.32,sale_event,normal
170,92,92,92,0,1115.24,1352.26,sale_event,normal
171,89,89,89,0,1120.12,1350.21,sale_event,normal
172,84,84,84,0,1058.93,1256.91,sale_event,normal
173,93,93,93,0,1184.07,1443.91,sale_event,normal
174,83,83,83,0,1060.02,1255.13,sale_event,normal
175,80,80,80,0,1034.24,1214.17,sale_event,normal
176,99,99,99,0,1190.81,1478.24,sale_event,normal
177,84,84,84,0,1046.61,1245.06,sale_event,normal
178,100,100,100,0,1200.05,1497.01,sale_event,normal
179,80,80,80,0,1027.48,1213.29,sale_event,normal
180,88,88,88,0,1082.43,1307.92,sale_event,normal
181,97,97,97,0,1205.1,1479.73,sale_event,normal
182,82,82,82,0,1031.93,1215.48,sale_event,normal
183,98,98,98,0,1192.94,1476.01,sale_event,normal
184,87,87,87,0,1082.54,1298.6,sale_event,normal
185,99,99,99,0,1212.8,1519.08,sale_event,normal
186,93,93,93,0,1205.65,1457.12,sale_event,normal
187,81,81,81,0,1045.22,1238.21,sale_event,normal
188,94,94,94,0,1185.25,1443.3,sale_event,normal
189,82,82,82,0,1029.93,1203.71,sale_event,normal
190,92,92,92,0,1143.45,1388.47,sale_event,normal
191,93,93,93,0,1186.23,1449.46,sale_event,normal
192,86,86,86,0,1077.43,1284.31,sale_event,normal
193,95,95,95,0,1191.46,1459.42,sale_event,normal
194,97,97,97,0,1163.07,1437.65,sale_event,normal
195,89,89,89,0,1149.24,1380.41,sale_event,normal
196,83,83,83,0,1034.72,1223.06,sale_event,normal
197,81,81,81,0,1023.52,1205.7,sale_event,normal
198,86,86,86,0,1082.63,1293.17,sale_event,normal
199,100,100,100,0,1197.04,1492.67,sale_event,normal
200,94,94,94,0,1171.07,1426.9,sale_event,normal
201,93,93,93,0,1153.3,1403.23,sale_event,ramp_up
202,97,97,97,0,1184.2,1461.45,sale_event,ramp_up
203,111,111,111,0,1276.0,1646.42,sale_event,ramp_up
204,110,110,110,0,1288.33,1664.08,sale_event,ramp_up
205,102,102,102,0,1227.64,1538.52,sale_event,ramp_up
206,109,109,109,0,1271.7,1628.13,sale_event,ramp_up
207,113,113,113,0,1294.35,1681.16,sale_event,ramp_up
208,114,114,114,0,1333.71,1750.15,sale_event,ramp_up
209,113,113,113,0,1303.89,1691.21,sale_event,ramp_up
210,96,96,96,0,1159.94,1426.26,sale_event,ramp_up
211,105,105,105,0,1248.35,1574.24,sale_event,ramp_up
212,99,99,99,0,1191.24,1484.43,sale_event,ramp_up
213,115,115,115,0,1305.27,1709.69,sale_event,ramp_up
214,119,119,119,0,1351.82,1807.01,sale_event,ramp_up
215,111,111,111,0,1342.43,1717.47,sale_event,ramp_up
216,110,110,110,0,1290.64,1659.01,sale_event,ramp_up
217,104,104,104,0,1238.8,1558.84,sale_event,ramp_up
218,115,115,115,0,1324.53,1734.67,sale_event,ramp_up
219,103,103,103,0,1237.5,1547.44,sale_event,ramp_up
220,121,121,121,0,1386.13,1847.63,sale_event,ramp_up
221,118,118,118,0,1344.44,1773.27,sale_event,ramp_up
222,106,106,106,0,1261.72,1596.36,sale_event,ramp_up
223,124,124,124,0,1388.77,1864.28,sale_event,ramp_up
224,116,116,116,0,1350.08,1759.89,sale_event,ramp_up
225,128,128,128,0,1432.92,1937.45,sale_event,ramp_up
226,110,110,110,0,1307.78,1688.84,sale_event,ramp_up
227,113,113,113,0,1303.32,1694.54,sale_event,ramp_up
228,111,111,111,0,1273.5,1640.0,sale_event,ramp_up
229,115,115,115,0,1326.85,1737.05,sale_event,ramp_up
230,111,111,111,0,1302.58,1682.2,sale_event,ramp_up
231,121,121,121,0,1374.52,1823.82,sale_event,ramp_up
232,115,115,115,0,1361.86,1771.06,sale_event,ramp_up
233,127,127,127,0,1444.25,1924.24,sale_event,ramp_up
234,114,114,114,0,1309.53,1707.36,sale_event,ramp_up
235,129,129,129,0,1427.24,1920.07,sale_event,ramp_up
236,116,116,116,0,1332.45,1754.72,sale_event,ramp_up
237,135,135,135,0,1510.62,2076.29,sale_event,ramp_up
238,119,119,119,0,1357.07,1805.53,sale_event,ramp_up
239,134,134,134,0,1469.84,1994.93,sale_event,ramp_up
240,124,124,124,0,1420.88,1884.11,sale_event,ramp_up
241,130,130,130,0,1449.58,1962.41,sale_event,ramp_up
242,121,121,121,0,1377.16,1824.36,sale_event,ramp_up
243,122,122,122,0,1406.08,1863.89,sale_event,ramp_up
244,134,134,134,0,1474.63,2006.51,sale_event,ramp_up
245,130,130,130,0,1475.2,1970.49,sale_event,ramp_up
246,132,132,132,0,1469.33,2000.04,sale_event,ramp_up
247,124,124,124,0,1389.64,1874.61,sale_event,ramp_up
248,125,125,125,0,1442.34,1918.93,sale_event,ramp_up
249,126,126,126,0,1413.51,1899.27,sale_event,ramp_up
250,141,141,141,0,1545.27,2131.59,sale_event,ramp_up
251,135,135,135,0,1478.28,2025.63,sale_event,ramp_up
252,135,135,135,0,1468.7,2000.32,sale_event,ramp_up
253,135,135,135,0,1517.9,2057.48,sale_event,ramp_up
254,141,141,141,0,1530.66,2121.88,sale_event,ramp_up
255,150,150,150,0,1627.97,2283.62,sale_event,ramp_up
256,149,149,149,0,1642.29,2310.34,sale_event,ramp_up
257,143,143,143,0,1575.07,2194.75,sale_event,ramp_up
258,145,145,145,0,1563.08,2167.63,sale_event,ramp_up
259,150,150,150,0,1607.54,2254.24,sale_event,ramp_up
260,136,136,136,0,1482.32,2032.46,sale_event,ramp_up
261,139,139,139,0,1508.36,2073.92,sale_event,ramp_up
262,149,149,149,0,1644.1,2296.84,sale_event,ramp_up
263,152,152,152,0,1627.38,2283.79,sale_event,ramp_up
264,156,156,156,0,1637.2,2339.77,sale_event,ramp_up
265,144,144,144,0,1566.5,2166.9,sale_event,ramp_up
266,148,148,148,0,1598.61,2252.38,sale_event,ramp_up
267,148,148,148,0,1567.68,2195.37,sale_event,ramp_up
268,141,141,141,0,1527.47,2124.68,sale_event,ramp_up
269,146,146,146,0,1612.11,2232.95,sale_event,ramp_up
270,149,149,149,0,1596.04,2241.61,sale_event,ramp_up
271,149,149,149,0,1606.57,2245.07,sale_event,ramp_up
272,156,156,156,0,1639.69,2315.6,sale_event,ramp_up
273,147,147,147,0,1599.32,2226.15,sale_event,ramp_up
274,149,149,149,0,1608.3,2263.68,sale_event,ramp_up
275,152,152,152,0,1641.71,2319.85,sale_event,ramp_up
276,161,161,161,0,1686.57,2416.89,sale_event,ramp_up
277,157,157,157,0,1662.34,2386.45,sale_event,ramp_up
278,158,158,158,0,1667.56,2370.82,sale_event,ramp_up
279,160,160,160,0,1692.88,2409.73,sale_event,ramp_up
280,156,156,156,0,1707.87,2390.66,sale_event,ramp_up
281,165,165,165,0,1730.95,2517.41,sale_event,ramp_up
282,161,161,161,0,1703.73,2457.8,sale_event,ramp_up
283,160,160,160,0,1691.52,2412.0,sale_event,ramp_up
284,164,164,164,0,1735.86,2487.79,sale_event,ramp_up
285,168,168,168,0,1751.72,2531.21,sale_event,ramp_up
286,160,160,160,0,1687.38,2434.7,sale_event,ramp_up
287,159,159,159,0,1671.93,2380.04,sale_event,ramp_up
288,158,158,158,0,1694.24,2406.79,sale_event,ramp_up
289,165,165,165,0,1704.59,2463.82,sale_event,ramp_up
290,175,175,175,0,1833.5,2681.15,sale_event,ramp_up
291,173,173,173,0,1815.17,2625.23,sale_event,ramp_up
292,178,178,178,0,1864.15,2728.87,sale_event,ramp_up
293,164,164,164,0,1697.87,2445.03,sale_event,ramp_up
294,166,166,166,0,1736.96,2512.47,sale_event,ramp_up
295,162,162,162,0,1678.8,2411.0,sale_event,ramp_up
296,175,175,175,0,1829.93,2652.26,sale_event,ramp_up
297,179,179,179,0,1856.38,2705.06,sale_event,ramp_up
298,167,167,167,0,1745.02,2521.66,sale_event,ramp_up
299,172,172,172,0,1764.43,2569.3,sale_event,ramp_up
300,169,169,169,0,1779.35,2558.03,sale_event,ramp_up
301,177,177,177,0,1822.09,2643.69,sale_event,ramp_up
302,183,183,183,0,1877.49,2752.55,sale_event,ramp_up
303,173,173,173,0,1815.62,2657.65,sale_event,ramp_up
304,182,182,182,0,1845.28,2717.44,sale_event,ramp_up
305,175,175,175,0,1816.19,2650.0,sale_event,ramp_up
306,183,183,183,0,1869.64,2764.25,sale_event,ramp_up
307,184,184,184,0,1899.18,2800.95,sale_event,ramp_up
308,179,179,179,0,1844.93,2701.01,sale_event,ramp_up
309,190,190,190,0,1908.25,2851.82,sale_event,ramp_up
310,172,172,172,0,1793.04,2602.41,sale_event,ramp_up
311,189,189,189,0,1953.14,2894.87,sale_event,ramp_up
312,182,182,182,0,1849.24,2726.65,sale_event,ramp_up
313,191,191,191,0,1939.57,2870.84,sale_event,ramp_up
314,190,190,190,0,1935.97,2868.75,sale_event,ramp_up
315,195,195,195,0,1962.23,2939.95,sale_event,ramp_up
316,181,181,181,0,1856.85,2723.54,sale_event,ramp_up
317,180,180,180,0,1838.04,2700.61,sale_event,ramp_up
318,186,186,186,0,1896.65,2799.87,sale_event,ramp_up
319,190,190,190,0,1914.04,2857.65,sale_event,ramp_up
320,192,192,192,0,1932.76,2873.37,sale_event,ramp_up
321,193,193,193,0,1962.31,2933.97,sale_event,ramp_up
322,187,187,187,0,1917.98,2841.21,sale_event,ramp_up
323,198,198,198,0,2007.35,2993.07,sale_event,ramp_up
324,187,187,187,0,1912.59,2827.05,sale_event,ramp_up
325,192,192,192,0,1968.03,2952.65,sale_event,ramp_up
326,191,191,191,0,1950.12,2914.28,sale_event,ramp_up
327,190,190,190,0,1976.31,2942.15,sale_event,ramp_up
328,205,205,205,0,2056.03,3114.42,sale_event,ramp_up
329,189,189,189,0,1940.85,2876.78,sale_event,ramp_up
330,200,200,200,0,2052.77,3069.66,sale_event,ramp_up
331,192,192,192,0,1958.42,2916.0,sale_event,ramp_up
332,196,196,196,0,2014.66,3019.2,sale_event,ramp_up
333,208,208,208,0,2052.79,3112.67,sale_event,ramp_up
334,197,197,197,0,1985.27,2973.08,sale_event,ramp_up
335,209,209,209,0,2088.47,3153.6,sale_event,ramp_up
336,200,200,200,0,2022.67,3042.62,sale_event,ramp_up
337,207,207,207,0,2057.66,3106.09,sale_event,ramp_up
338,211,211,211,0,2106.87,3214.04,sale_event,ramp_up
339,214,214,214,0,2120.59,3224.46,sale_event,ramp_up
340,210,210,210,0,2074.03,3139.9,sale_event,ramp_up
341,195,195,195,0,1971.16,2955.91,sale_event,ramp_up
342,196,196,196,0,1990.35,2972.27,sale_event,ramp_up
343,197,197,197,0,1953.92,2950.79,sale_event,ramp_up
344,206,206,206,0,2023.04,3069.76,sale_event,ramp_up
345,208,208,208,0,2097.67,3171.77,sale_event,ramp_up
346,206,206,206,0,2066.55,3149.47,sale_event,ramp_up
347,220,220,220,0,2171.11,3340.05,sale_event,ramp_up
348,207,207,207,0,2059.48,3110.7,sale_event,ramp_up
349,205,205,205,0,2051.54,3115.23,sale_event,ramp_up
350,208,208,208,0,2049.84,3134.99,sale_event,ramp_up
351,222,222,222,0,2186.53,3374.59,sale_event,ramp_up
352,211,211,211,0,2057.85,3132.79,sale_event,ramp_up
353,218,218,218,0,2143.62,3305.18,sale_event,ramp_up
354,209,209,209,0,2095.51,3191.35,sale_event,ramp_up
355,220,220,220,0,2170.8,3331.51,sale_event,ramp_up
356,208,208,208,0,2070.02,3139.24,sale_event,ramp_up
357,209,209,209,0,2081.75,3168.05,sale_event,ramp_up
358,213,213,213,0,2210.08,3331.14,sale_event,ramp_up
359,213,213,213,0,2106.21,3221.14,sale_event,ramp_up
360,229,229,229,0,2238.65,3473.41,sale_event,ramp_up
361,228,228,228,0,2292.75,3531.34,sale_event,ramp_up
362,223,223,223,0,2171.91,3355.34,sale_event,ramp_up
363,225,225,225,0,2199.59,3402.08,sale_event,ramp_up
364,227,227,227,0,2205.55,3412.69,sale_event,ramp_up
365,213,213,213,0,2147.31,3257.12,sale_event,ramp_up
366,231,231,231,0,2255.18,3490.84,sale_event,ramp_up
367,223,223,223,0,2228.92,3411.94,sale_event,ramp_up
368,231,231,231,0,2216.72,3459.05,sale_event,ramp_up
369,217,217,217,0,2176.45,3314.12,sale_event,ramp_up
370,227,227,227,0,2221.92,3450.61,sale_event,ramp_up
371,227,227,227,0,2201.19,3415.27,sale_event,ramp_up
372,229,229,229,0,2212.18,3431.71,sale_event,ramp_up
373,223,223,223,0,2209.44,3392.07,sale_event,ramp_up
374,232,232,232,0,2247.28,3486.45,sale_event,ramp_up
375,238,238,238,0,2307.51,3589.45,sale_event,ramp_up
376,241,241,241,0,2315.7,3612.04,sale_event,ramp_up
377,226,226,226,0,2207.76,3418.99,sale_event,ramp_up
378,223,223,223,0,2227.78,3421.79,sale_event,ramp_up
379,241,241,241,0,2312.81,3631.28,sale_event,ramp_up
380,240,240,240,0,2335.81,3635.54,sale_event,ramp_up
381,245,245,245,0,2352.03,3677.32,sale_event,ramp_up
382,240,240,240,0,2337.62,3650.51,sale_event,ramp_up
383,245,245,245,0,2352.7,3723.3,sale_event,ramp_up
384,233,233,233,0,2250.94,3510.78,sale_event,ramp_up
385,237,237,237,0,2324.11,3604.32,sale_event,ramp_up
386,246,246,246,0,2383.79,3768.57,sale_event,ramp_up
387,240,240,240,0,2299.49,3622.96,sale_event,ramp_up
388,238,238,238,0,2294.84,3583.34,sale_event,ramp_up
389,249,249,249,0,2416.04,3793.41,sale_event,ramp_up
390,244,244,244,0,2356.61,3710.26,sale_event,ramp_up
391,242,242,242,0,2339.72,3687.73,sale_event,ramp_up
392,235,235,235,0,2279.74,3566.75,sale_event,ramp_up
393,244,244,244,0,2573.54,4143.6,sale_event,ramp_up
394,244,244,244,0,2559.48,3911.05,sale_event,ramp_up
395,255,255,255,0,2504.23,3961.56,sale_event,ramp_up
396,241,241,241,0,2747.04,4193.51,sale_event,ramp_up
397,249,249,249,0,2485.82,3891.74,sale_event,ramp_up
398,249,249,249,0,2434.0,3866.53,sale_event,ramp_up
399,250,250,250,0,2475.97,3885.86,sale_event,ramp_up
400,251,251,251,0,2493.47,3925.64,sale_event,ramp_up
401,569,569,282,287,3933.47,5069.99,sale_event,peak
402,682,682,315,367,4831.96,5959.85,sale_event,peak
403,536,536,288,248,4682.39,5985.9,sale_event,peak
404,514,514,297,217,4637.38,5996.71,sale_event,peak
405,661,661,297,364,4925.46,5990.02,sale_event,peak
406,526,526,297,229,4640.92,5987.04,sale_event,peak
407,658,658,297,361,4904.22,5973.22,sale_event,peak
408,682,682,297,385,4943.98,5983.42,sale_event,peak
409,590,590,297,293,4787.42,5988.18,sale_event,peak
410,645,645,297,348,4906.02,5985.23,sale_event,peak
411,581,581,297,284,4790.96,5980.37,sale_event,peak
412,500,500,297,203,4601.69,5985.41,sale_event,peak
413,694,694,297,397,4989.83,5994.77,sale_event,peak
414,516,516,297,219,4620.76,5986.41,sale_event,peak
415,606,606,297,309,4809.63,5977.43,sale_event,peak
416,550,550,297,253,4715.24,5985.21,sale_event,peak
417,663,663,297,366,4916.62,5978.0,sale_event,peak
418,532,532,297,235,4650.11,6000.75,sale_event,peak
419,600,600,297,303,4784.27,5988.07,sale_event,peak
420,541,541,297,244,4660.76,5987.53,sale_event,peak
421,644,644,306,338,4854.28,5959.62,sale_event,peak
422,512,512,297,215,4644.68,5990.55,sale_event,peak
423,532,532,288,244,4720.18,6001.18,sale_event,peak
424,642,642,306,336,4850.94,5979.16,sale_event,peak
425,570,570,297,273,4760.47,5992.11,sale_event,peak
426,574,574,297,277,4772.2,5993.52,sale_event,peak
427,530,530,297,233,4643.17,5967.82,sale_event,peak
428,545,545,297,248,4716.33,5997.31,sale_event,peak
429,655,655,297,358,4919.67,5968.61,sale_event,peak
430,515,515,297,218,4654.4,6000.7,sale_event,peak
431,511,511,297,214,4593.53,5975.29,sale_event,peak
432,684,684,297,387,4928.94,5984.28,sale_event,peak
433,540,540,304,236,4642.53,5978.62,sale_event,peak
434,617,617,293,324,4805.31,5986.55,sale_event,peak
435,600,600,272,328,4980.69,6002.81,sale_event,peak
436,588,588,297,291,4799.46,5983.5,sale_event,peak
437,531,531,288,243,4704.31,5981.46,sale_event,peak
438,665,665,297,368,4916.07,5995.04,sale_event,peak
439,619,619,297,322,4829.71,5970.0,sale_event,peak
440,611,611,297,314,4822.33,5983.84,sale_event,peak
441,603,603,297,306,4822.49,6007.39,sale_event,peak
442,550,550,297,253,4715.48,5959.69,sale_event,peak
443,557,557,297,260,4765.15,5997.96,sale_event,peak
444,671,671,297,374,4963.18,5988.3,sale_event,peak
445,584,584,297,287,4781.71,5990.4,sale_event,peak
446,626,626,297,329,4846.64,5983.49,sale_event,peak
447,642,642,299,343,4865.47,5972.32,sale_event,peak
448,693,693,298,395,4932.87,5985.9,sale_event,peak
449,558,558,296,262,4703.6,5978.61,sale_event,peak
450,635,635,297,338,4885.21,5973.02,sale_event,peak
451,576,576,288,288,4825.63,6000.63,sale_event,peak
452,603,603,302,301,4773.57,5962.48,sale_event,peak
453,580,580,304,276,4733.1,6008.26,sale_event,peak
454,621,621,288,333,4887.67,5969.96,sale_event,peak
455,592,592,297,295,4791.54,5987.73,sale_event,peak
456,648,648,306,342,4865.19,5980.48,sale_event,peak
457,672,672,297,375,4954.93,5978.45,sale_event,peak
458,601,601,295,306,4826.55,6006.6,sale_event,peak
459,647,647,279,368,5004.59,5975.69,sale_event,peak
460,572,572,297,275,4750.26,5972.94,sale_event,peak
461,657,657,297,360,4932.62,5995.94,sale_event,peak
462,694,694,297,397,4973.78,5972.63,sale_event,peak
463,655,655,289,366,4954.12,5989.37,sale_event,peak
464,565,565,293,272,4744.91,5998.19,sale_event,peak
465,685,685,297,388,4921.32,5974.67,sale_event,peak
466,579,579,297,282,4754.82,5982.0,sale_event,peak
467,522,522,290,232,4658.9,5973.64,sale_event,peak
468,666,666,297,369,4922.44,6001.34,sale_event,peak
469,623,623,279,344,4999.85,5979.8,sale_event,peak
470,517,517,288,229,4681.91,5986.07,sale_event,peak
471,692,692,297,395,4958.15,5989.73,sale_event,peak
472,645,645,297,348,4867.33,5987.86,sale_event,peak
473,692,692,297,395,4940.54,5972.35,sale_event,peak
474,571,571,297,274,4740.77,5986.36,sale_event,peak
