timestamp,elapsed_sec,time_sec,predicted_rps,planned_cpu,planned_replicas,action
2026-05-20 21:40:52,45.0,60,83.0,2.0,4,HOLD
2026-05-20 21:40:53,46.06,61,80.0,2.0,4,HOLD
2026-05-20 21:40:54,47.05,62,91.0,2.0,4,HOLD
2026-05-20 21:40:55,48.04,63,88.0,2.0,4,HOLD
2026-05-20 21:40:56,49.03,64,87.0,2.0,4,HOLD
2026-05-20 21:40:57,50.02,65,92.0,2.0,4,HOLD
2026-05-20 21:40:58,51.01,66,97.0,2.0,4,HOLD
2026-05-20 21:40:59,52.06,67,96.0,2.0,4,HOLD
2026-05-20 21:41:00,53.05,68,88.0,2.0,4,HOLD
2026-05-20 21:41:01,54.04,69,90.0,2.0,4,HOLD
2026-05-20 21:41:02,55.04,70,88.0,2.0,4,HOLD
2026-05-20 21:41:03,56.03,71,99.0,2.0,4,HOLD
2026-05-20 21:41:04,57.02,72,95.0,2.0,4,HOLD
2026-05-20 21:41:05,58.01,73,97.0,2.0,4,HOLD
2026-05-20 21:41:06,59.0,74,80.0,2.0,4,HOLD
2026-05-20 21:41:07,60.06,75,86.0,2.0,4,HOLD
2026-05-20 21:41:08,61.05,76,96.0,2.0,4,HOLD
2026-05-20 21:41:09,62.04,77,93.0,2.0,4,HOLD
2026-05-20 21:41:10,63.03,78,100.0,2.0,4,HOLD
2026-05-20 21:41:11,64.02,79,87.0,2.0,4,HOLD
2026-05-20 21:41:12,65.01,80,88.0,2.0,4,HOLD
2026-05-20 21:41:13,66.0,81,93.0,2.0,4,HOLD
2026-05-20 21:41:14,67.06,82,84.0,2.0,4,HOLD
2026-05-20 21:41:15,68.05,83,81.0,2.0,4,HOLD
2026-05-20 21:41:16,69.05,84,84.0,2.0,4,HOLD
2026-05-20 21:41:17,70.04,85,80.0,2.0,4,HOLD
2026-05-20 21:41:18,71.03,86,94.0,2.0,4,HOLD
2026-05-20 21:41:19,72.02,87,99.0,2.0,4,HOLD
2026-05-20 21:41:20,73.01,88,85.0,2.0,4,HOLD
2026-05-20 21:41:21,74.0,89,94.0,2.0,4,HOLD
2026-05-20 21:41:22,75.06,90,99.0,2.0,4,HOLD
2026-05-20 21:41:23,76.05,91,98.0,2.0,4,HOLD
2026-05-20 21:41:24,77.04,92,99.0,2.0,4,HOLD
2026-05-20 21:41:25,78.03,93,98.0,2.0,4,HOLD
2026-05-20 21:41:26,79.03,94,89.0,2.0,4,HOLD
2026-05-20 21:41:27,80.02,95,84.0,2.0,4,HOLD
2026-05-20 21:41:28,81.01,96,93.0,2.0,4,HOLD
2026-05-20 21:41:29,82.06,97,92.0,2.0,4,HOLD
2026-05-20 21:41:30,83.05,98,93.0,2.0,4,HOLD
2026-05-20 21:41:31,84.04,99,83.0,2.0,4,HOLD
2026-05-20 21:41:32,85.03,100,99.0,2.0,4,HOLD
2026-05-20 21:41:33,86.02,101,84.0,2.0,4,HOLD
2026-05-20 21:41:34,87.02,102,82.0,2.0,4,HOLD
2026-05-20 21:41:35,88.01,103,97.0,2.0,4,HOLD
2026-05-20 21:41:36,89.06,104,84.0,2.0,4,HOLD
2026-05-20 21:41:37,90.05,105,98.0,2.0,4,HOLD
2026-05-20 21:41:38,91.04,106,99.0,2.0,4,HOLD
2026-05-20 21:41:39,92.03,107,89.0,2.0,4,HOLD
2026-05-20 21:41:40,93.02,108,86.0,2.0,4,HOLD
2026-05-20 21:41:41,94.02,109,85.0,2.0,4,HOLD
2026-05-20 21:41:42,95.01,110,89.0,2.0,4,HOLD
2026-05-20 21:41:43,96.06,111,88.0,2.0,4,HOLD
2026-05-20 21:41:44,97.05,112,83.0,2.0,4,HOLD
2026-05-20 21:41:45,98.04,113,96.0,2.0,4,HOLD
2026-05-20 21:41:46,99.03,114,94.0,2.0,4,HOLD
2026-05-20 21:41:47,100.03,115,83.0,2.0,4,HOLD
2026-05-20 21:41:48,101.02,116,99.0,2.0,4,HOLD
2026-05-20 21:41:49,102.01,117,91.0,2.0,4,HOLD
2026-05-20 21:41:50,103.06,118,94.0,2.0,4,HOLD
2026-05-20 21:41:51,104.05,119,82.0,2.0,4,HOLD
2026-05-20 21:41:52,105.04,120,81.0,2.0,4,HOLD
2026-05-20 21:41:53,106.03,121,83.0,2.0,4,HOLD
2026-05-20 21:41:54,107.02,122,91.0,2.0,4,HOLD
2026-05-20 21:41:55,108.02,123,93.0,2.0,4,HOLD
2026-05-20 21:41:56,109.01,124,85.0,2.0,4,HOLD
2026-05-20 21:41:57,110.0,125,83.0,2.0,4,HOLD
2026-05-20 21:41:58,111.0,126,82.0,2.0,4,HOLD
2026-05-20 21:41:59,112.06,127,87.0,2.0,4,HOLD
2026-05-20 21:42:00,113.06,128,90.0,2.0,4,HOLD
2026-05-20 21:42:01,114.05,129,95.0,2.0,4,HOLD
2026-05-20 21:42:02,115.04,130,89.0,2.0,4,HOLD
2026-05-20 21:42:03,116.03,131,95.0,2.0,4,HOLD
2026-05-20 21:42:04,117.03,132,95.0,2.0,4,HOLD
2026-05-20 21:42:05,118.01,133,88.0,2.0,4,HOLD
2026-05-20 21:42:06,119.01,134,100.0,2.0,4,HOLD
2026-05-20 21:42:07,120.06,135,89.0,2.0,4,HOLD
2026-05-20 21:42:08,121.05,136,95.0,2.0,4,HOLD
2026-05-20 21:42:09,122.04,137,87.0,2.0,4,HOLD
2026-05-20 21:42:10,123.03,138,83.0,2.0,4,HOLD
2026-05-20 21:42:11,124.02,139,92.0,2.0,4,HOLD
2026-05-20 21:42:12,125.01,140,99.0,2.0,4,HOLD
2026-05-20 21:42:13,126.01,141,86.0,2.0,4,HOLD
2026-05-20 21:42:14,127.01,142,90.0,2.0,4,HOLD
2026-05-20 21:42:15,128.06,143,93.0,2.0,4,HOLD
2026-05-20 21:42:16,129.06,144,99.0,2.0,4,HOLD
2026-05-20 21:42:17,130.04,145,96.0,2.0,4,HOLD
2026-05-20 21:42:18,131.04,146,81.0,2.0,4,HOLD
2026-05-20 21:42:19,132.03,147,90.0,2.0,4,HOLD
2026-05-20 21:42:20,133.02,148,98.0,2.0,4,HOLD
2026-05-20 21:42:21,134.01,149,86.0,2.0,4,HOLD
2026-05-20 21:42:22,135.0,150,81.0,2.0,4,HOLD
2026-05-20 21:42:23,136.06,151,100.0,2.0,4,HOLD
2026-05-20 21:42:24,137.05,152,94.0,2.0,4,HOLD
2026-05-20 21:42:25,138.04,153,91.0,2.0,4,HOLD
2026-05-20 21:42:26,139.03,154,93.0,2.0,4,HOLD
2026-05-20 21:42:27,140.02,155,95.0,2.0,4,HOLD
2026-05-20 21:42:28,141.02,156,80.0,2.0,4,HOLD
2026-05-20 21:42:29,142.01,157,100.0,2.0,4,HOLD
2026-05-20 21:42:30,143.06,158,99.0,2.0,4,HOLD
2026-05-20 21:42:31,144.05,159,96.0,2.0,4,HOLD
2026-05-20 21:42:32,145.05,160,91.0,2.0,4,HOLD
2026-05-20 21:42:33,146.04,161,92.0,2.0,4,HOLD
2026-05-20 21:42:34,147.03,162,80.0,2.0,4,HOLD
2026-05-20 21:42:35,148.02,163,91.0,2.0,4,HOLD
2026-05-20 21:42:36,149.01,164,83.0,2.0,4,HOLD
2026-05-20 21:42:37,150.0,165,87.0,2.0,4,HOLD
2026-05-20 21:42:38,151.05,166,84.0,2.0,4,HOLD
2026-05-20 21:42:39,152.05,167,86.0,2.0,4,HOLD
2026-05-20 21:42:40,153.04,168,82.0,2.0,4,HOLD
2026-05-20 21:42:41,154.03,169,100.0,2.0,4,HOLD
2026-05-20 21:42:42,155.02,170,92.0,2.0,4,HOLD
2026-05-20 21:42:43,156.01,171,89.0,2.0,4,HOLD
2026-05-20 21:42:44,157.0,172,84.0,2.0,4,HOLD
2026-05-20 21:42:45,158.06,173,93.0,2.0,4,HOLD
2026-05-20 21:42:46,159.05,174,83.0,2.0,4,HOLD
2026-05-20 21:42:47,160.04,175,80.0,2.0,4,HOLD
2026-05-20 21:42:48,161.03,176,99.0,2.0,4,HOLD
2026-05-20 21:42:49,162.03,177,84.0,2.0,4,HOLD
2026-05-20 21:42:50,163.02,178,100.0,2.0,4,HOLD
2026-05-20 21:42:51,164.01,179,80.0,2.0,4,HOLD
2026-05-20 21:42:52,165.0,180,78.26,2.0,4,HOLD
2026-05-20 21:42:53,166.05,181,77.72,2.0,4,HOLD
2026-05-20 21:42:54,167.04,182,77.76,2.0,4,HOLD
2026-05-20 21:42:55,168.04,183,78.05,2.0,4,HOLD
2026-05-20 21:42:56,169.03,184,77.71,2.0,4,HOLD
2026-05-20 21:42:57,170.02,185,78.31,2.0,4,HOLD
2026-05-20 21:42:58,171.01,186,78.08,2.0,4,HOLD
2026-05-20 21:42:59,172.06,187,78.5,2.0,4,HOLD
2026-05-20 21:43:00,173.05,188,78.53,2.0,4,HOLD
2026-05-20 21:43:01,174.05,189,78.23,2.0,4,HOLD
2026-05-20 21:43:02,175.04,190,78.61,2.0,4,HOLD
2026-05-20 21:43:03,176.03,191,78.33,2.0,4,HOLD
2026-05-20 21:43:04,177.02,192,78.42,2.0,4,HOLD
2026-05-20 21:43:05,178.01,193,78.56,2.0,4,HOLD
2026-05-20 21:43:06,179.0,194,78.37,2.0,4,HOLD
2026-05-20 21:43:07,180.05,195,78.48,2.0,4,HOLD
2026-05-20 21:43:08,181.04,196,78.86,2.0,4,HOLD
2026-05-20 21:43:09,182.04,197,78.7,2.0,4,HOLD
2026-05-20 21:43:10,183.03,198,78.71,2.0,4,HOLD
2026-05-20 21:43:11,184.03,199,78.52,2.0,4,HOLD
2026-05-20 21:43:12,185.02,200,78.35,2.0,4,HOLD
2026-05-20 21:43:13,186.01,201,78.75,2.0,4,HOLD
2026-05-20 21:43:14,187.06,202,78.84,2.0,4,HOLD
2026-05-20 21:43:15,188.05,203,78.74,2.0,4,HOLD
2026-05-20 21:43:16,189.04,204,78.85,2.0,4,HOLD
2026-05-20 21:43:17,190.04,205,79.41,2.0,4,HOLD
2026-05-20 21:43:18,191.03,206,79.9,2.0,4,HOLD
2026-05-20 21:43:19,192.02,207,80.12,2.0,4,HOLD
2026-05-20 21:43:20,193.01,208,80.46,2.0,4,HOLD
2026-05-20 21:43:21,194.06,209,81.04,2.0,4,HOLD
2026-05-20 21:43:22,195.05,210,81.73,2.0,4,HOLD
2026-05-20 21:43:23,196.04,211,82.2,2.0,4,HOLD
2026-05-20 21:43:24,197.04,212,81.94,2.0,4,HOLD
2026-05-20 21:43:25,198.03,213,82.63,2.0,4,HOLD
2026-05-20 21:43:26,199.02,214,82.61,2.0,4,HOLD
2026-05-20 21:43:27,200.01,215,83.17,2.0,4,HOLD
2026-05-20 21:43:28,201.0,216,83.69,2.0,4,HOLD
2026-05-20 21:43:29,202.05,217,83.95,2.0,4,HOLD
2026-05-20 21:43:30,203.05,218,84.01,2.0,4,HOLD
2026-05-20 21:43:31,204.04,219,84.24,2.0,4,HOLD
2026-05-20 21:43:32,205.03,220,84.83,2.0,4,HOLD
2026-05-20 21:43:33,206.02,221,84.75,2.0,4,HOLD
2026-05-20 21:43:34,207.02,222,85.48,2.0,4,HOLD
2026-05-20 21:43:35,208.01,223,85.97,2.0,4,HOLD
2026-05-20 21:43:36,209.0,224,85.81,2.0,4,HOLD
2026-05-20 21:43:37,210.05,225,86.77,2.0,4,HOLD
2026-05-20 21:43:38,211.05,226,87.0,2.0,4,HOLD
2026-05-20 21:43:40,212.04,227,87.9,3.0,4,APPLY
2026-05-20 21:43:40,213.01,228,87.94,3.0,4,HOLD
2026-05-20 21:43:41,214.0,229,88.3,3.0,4,HOLD
2026-05-20 21:43:42,215.06,230,88.49,3.0,4,HOLD
2026-05-20 21:43:43,216.05,231,88.9,3.0,4,HOLD
2026-05-20 21:43:44,217.04,232,89.01,3.0,4,HOLD
2026-05-20 21:43:45,218.04,233,89.46,3.0,4,HOLD
2026-05-20 21:43:46,219.03,234,89.63,3.0,4,HOLD
2026-05-20 21:43:47,220.03,235,90.26,3.0,4,HOLD
2026-05-20 21:43:48,221.02,236,90.37,3.0,4,HOLD
2026-05-20 21:43:49,222.01,237,91.03,3.0,4,HOLD
2026-05-20 21:43:50,223.06,238,91.42,3.0,4,HOLD
2026-05-20 21:43:51,224.05,239,92.23,3.0,4,HOLD
2026-05-20 21:43:52,225.04,240,92.65,3.0,4,HOLD
2026-05-20 21:43:53,226.03,241,93.38,3.0,4,HOLD
2026-05-20 21:43:54,227.02,242,93.95,3.0,4,HOLD
2026-05-20 21:43:55,228.01,243,94.58,3.0,4,HOLD
2026-05-20 21:43:56,229.0,244,94.92,3.0,4,HOLD
2026-05-20 21:43:57,230.06,245,95.44,3.0,4,HOLD
2026-05-20 21:43:58,231.05,246,96.12,3.0,4,HOLD
2026-05-20 21:43:59,232.04,247,96.7,3.0,4,HOLD
2026-05-20 21:44:00,233.03,248,97.23,3.0,4,HOLD
2026-05-20 21:44:01,234.02,249,97.67,3.0,4,HOLD
2026-05-20 21:44:02,235.01,250,98.24,3.0,4,HOLD
2026-05-20 21:44:03,236.0,251,98.85,3.0,4,HOLD
2026-05-20 21:44:04,237.05,252,99.87,3.0,4,HOLD
2026-05-20 21:44:05,238.05,253,100.55,3.0,4,HOLD
2026-05-20 21:44:06,239.04,254,101.34,3.0,4,HOLD
2026-05-20 21:44:07,240.04,255,102.29,3.0,4,HOLD
2026-05-20 21:44:08,241.03,256,103.41,3.0,4,HOLD
2026-05-20 21:44:09,242.03,257,104.73,3.0,4,HOLD
2026-05-20 21:44:10,243.02,258,105.98,3.0,4,HOLD
2026-05-20 21:44:11,244.01,259,107.18,3.0,4,HOLD
2026-05-20 21:44:12,245.06,260,108.58,3.0,4,HOLD
2026-05-20 21:44:13,246.05,261,109.93,3.0,4,HOLD
2026-05-20 21:44:14,247.04,262,110.72,3.0,4,HOLD
2026-05-20 21:44:15,248.03,263,111.72,3.0,4,HOLD
2026-05-20 21:44:16,249.03,264,112.91,3.0,4,HOLD
2026-05-20 21:44:17,250.02,265,114.05,3.0,4,HOLD
2026-05-20 21:44:18,251.01,266,115.06,3.0,4,HOLD
2026-05-20 21:44:19,252.01,267,115.74,3.0,4,HOLD
2026-05-20 21:44:20,253.06,268,116.58,3.0,4,HOLD
2026-05-20 21:44:21,254.05,269,117.3,3.0,4,HOLD
2026-05-20 21:44:22,255.04,270,117.93,3.0,4,HOLD
2026-05-20 21:44:23,256.03,271,118.61,3.0,4,HOLD
2026-05-20 21:44:24,257.02,272,119.36,3.0,4,HOLD
2026-05-20 21:44:25,258.01,273,120.14,3.0,4,HOLD
2026-05-20 21:44:26,259.0,274,120.99,3.0,4,HOLD
2026-05-20 21:44:27,260.05,275,121.69,3.0,4,HOLD
2026-05-20 21:44:28,261.05,276,122.35,3.0,4,HOLD
2026-05-20 21:44:30,262.04,277,123.1,4.0,4,APPLY
2026-05-20 21:44:30,263.02,278,123.9,4.0,4,HOLD
2026-05-20 21:44:31,264.02,279,124.66,4.0,4,HOLD
2026-05-20 21:44:32,265.01,280,125.42,4.0,4,HOLD
2026-05-20 21:44:33,266.01,281,126.21,4.0,4,HOLD
2026-05-20 21:44:34,267.06,282,127.06,4.0,4,HOLD
2026-05-20 21:44:35,268.05,283,127.8,4.0,4,HOLD
2026-05-20 21:44:36,269.04,284,128.53,4.0,4,HOLD
2026-05-20 21:44:37,270.03,285,129.26,4.0,4,HOLD
2026-05-20 21:44:38,271.02,286,130.15,4.0,4,HOLD
2026-05-20 21:44:39,272.02,287,130.94,4.0,4,HOLD
2026-05-20 21:44:40,273.0,288,131.51,4.0,4,HOLD
2026-05-20 21:44:41,274.06,289,132.23,4.0,4,HOLD
2026-05-20 21:44:42,275.05,290,133.0,4.0,4,HOLD
2026-05-20 21:44:43,276.04,291,133.95,4.0,4,HOLD
2026-05-20 21:44:44,277.03,292,135.02,4.0,4,HOLD
2026-05-20 21:44:45,278.02,293,136.26,4.0,4,HOLD
2026-05-20 21:44:46,279.01,294,137.58,4.0,4,HOLD
2026-05-20 21:44:47,280.01,295,138.54,4.0,4,HOLD
2026-05-20 21:44:48,281.06,296,139.52,4.0,4,HOLD
2026-05-20 21:44:49,282.05,297,140.48,4.0,4,HOLD
2026-05-20 21:44:50,283.04,298,141.65,4.0,4,HOLD
2026-05-20 21:44:51,284.03,299,142.89,4.0,4,HOLD
2026-05-20 21:44:52,285.03,300,143.55,4.0,4,HOLD
2026-05-20 21:44:53,286.02,301,144.69,4.0,4,HOLD
2026-05-20 21:44:54,287.01,302,145.55,4.0,4,HOLD
2026-05-20 21:44:55,288.0,303,146.79,4.0,4,HOLD
2026-05-20 21:44:56,289.05,304,148.01,4.0,4,HOLD
2026-05-20 21:44:57,290.04,305,149.01,4.0,4,HOLD
2026-05-20 21:44:58,291.03,306,150.42,4.0,4,HOLD
2026-05-20 21:44:59,292.03,307,151.48,4.0,4,HOLD
2026-05-20 21:45:00,293.02,308,152.88,4.0,4,HOLD
2026-05-20 21:45:01,294.01,309,154.22,4.0,4,HOLD
2026-05-20 21:45:02,295.01,310,155.57,4.0,4,HOLD
2026-05-20 21:45:03,296.06,311,157.18,4.0,4,HOLD
2026-05-20 21:45:04,297.05,312,158.2,4.0,4,HOLD
2026-05-20 21:45:05,298.04,313,159.72,4.0,4,HOLD
2026-05-20 21:45:06,299.03,314,160.85,4.0,4,HOLD
2026-05-20 21:45:07,300.02,315,162.23,4.0,4,HOLD
2026-05-20 21:45:08,301.02,316,163.51,4.0,4,HOLD
2026-05-20 21:45:09,302.01,317,164.84,4.0,4,HOLD
2026-05-20 21:45:10,303.06,318,165.61,4.0,4,HOLD
2026-05-20 21:45:11,304.05,319,166.46,4.0,4,HOLD
2026-05-20 21:45:13,305.04,320,167.52,5.0,4,APPLY
2026-05-20 21:45:13,306.05,321,168.65,5.0,4,HOLD
2026-05-20 21:45:14,307.03,322,169.7,5.0,4,HOLD
2026-05-20 21:45:15,308.03,323,170.76,5.0,4,HOLD
2026-05-20 21:45:16,309.02,324,171.67,5.0,4,HOLD
2026-05-20 21:45:17,310.01,325,172.85,5.0,4,HOLD
2026-05-20 21:45:18,311.0,326,173.65,5.0,4,HOLD
2026-05-20 21:45:19,312.06,327,174.57,5.0,4,HOLD
2026-05-20 21:45:20,313.05,328,175.53,5.0,4,HOLD
2026-05-20 21:45:21,314.04,329,176.51,5.0,4,HOLD
2026-05-20 21:45:22,315.03,330,177.87,5.0,4,HOLD
2026-05-20 21:45:23,316.02,331,178.72,5.0,4,HOLD
2026-05-20 21:45:24,317.02,332,180.01,5.0,4,HOLD
2026-05-20 21:45:25,318.01,333,180.92,5.0,4,HOLD
2026-05-20 21:45:26,319.06,334,182.08,5.0,4,HOLD
2026-05-20 21:45:27,320.05,335,183.42,5.0,4,HOLD
2026-05-20 21:45:28,321.03,336,184.41,5.0,4,HOLD
2026-05-20 21:45:29,322.03,337,185.8,5.0,4,HOLD
2026-05-20 21:45:30,323.02,338,186.9,5.0,4,HOLD
2026-05-20 21:45:31,324.01,339,188.18,5.0,4,HOLD
2026-05-20 21:45:32,325.06,340,189.44,5.0,4,HOLD
2026-05-20 21:45:33,326.05,341,190.71,5.0,4,HOLD
2026-05-20 21:45:34,327.04,342,191.71,5.0,4,HOLD
2026-05-20 21:45:35,328.04,343,192.38,5.0,4,HOLD
2026-05-20 21:45:36,329.03,344,193.15,5.0,4,HOLD
2026-05-20 21:45:37,330.01,345,193.84,5.0,4,HOLD
2026-05-20 21:45:38,331.0,346,194.74,5.0,4,HOLD
2026-05-20 21:45:39,332.05,347,195.63,5.0,4,HOLD
2026-05-20 21:45:40,333.04,348,196.44,5.0,4,HOLD
2026-05-20 21:45:41,334.03,349,197.77,5.0,4,HOLD
2026-05-20 21:45:42,335.03,350,198.43,5.0,4,HOLD
2026-05-20 21:45:43,336.01,351,199.23,5.0,4,HOLD
2026-05-20 21:45:44,337.01,352,200.19,5.0,4,HOLD
2026-05-20 21:45:45,338.06,353,201.41,5.0,4,HOLD
2026-05-20 21:45:46,339.06,354,202.2,5.0,4,HOLD
2026-05-20 21:45:47,340.05,355,203.29,5.0,4,HOLD
2026-05-20 21:45:48,341.04,356,204.11,5.0,4,HOLD
2026-05-20 21:45:49,342.03,357,205.28,5.0,4,HOLD
2026-05-20 21:45:50,343.02,358,205.95,5.0,4,HOLD
2026-05-20 21:45:51,344.01,359,206.82,5.0,4,HOLD
2026-05-20 21:45:52,345.0,360,207.62,5.0,4,HOLD
2026-05-20 21:45:53,346.06,361,208.41,5.0,4,HOLD
2026-05-20 21:45:54,347.05,362,209.68,5.0,4,HOLD
2026-05-20 21:45:55,348.04,363,210.76,5.0,4,HOLD
2026-05-20 21:45:56,349.03,364,211.82,5.0,4,HOLD
2026-05-20 21:45:57,350.01,365,212.91,5.0,4,HOLD
2026-05-20 21:45:58,351.0,366,214.14,5.0,4,HOLD
2026-05-20 21:46:00,352.06,367,214.69,6.0,4,APPLY
2026-05-20 21:46:00,353.04,368,216.12,6.0,4,HOLD
2026-05-20 21:46:01,354.02,369,216.95,6.0,4,HOLD
2026-05-20 21:46:02,355.02,370,218.05,6.0,4,HOLD
2026-05-20 21:46:03,356.01,371,218.79,6.0,4,HOLD
2026-05-20 21:46:04,357.0,372,219.74,6.0,4,HOLD
2026-05-20 21:46:05,358.06,373,220.75,6.0,4,HOLD
2026-05-20 21:46:06,359.05,374,221.58,6.0,4,HOLD
2026-05-20 21:46:07,360.04,375,222.3,6.0,4,HOLD
2026-05-20 21:46:08,361.03,376,223.31,6.0,4,HOLD
2026-05-20 21:46:10,362.02,377,224.55,5.0,5,APPLY
2026-05-20 21:46:10,363.19,378,225.7,5.0,5,HOLD
2026-05-20 21:46:11,364.06,379,226.37,5.0,5,HOLD
2026-05-20 21:46:13,365.05,380,227.2,6.0,5,APPLY
2026-05-20 21:46:13,366.06,381,228.61,6.0,5,HOLD
2026-05-20 21:46:14,367.05,382,229.63,6.0,5,HOLD
2026-05-20 21:46:15,368.04,383,230.92,6.0,5,HOLD
2026-05-20 21:46:16,369.03,384,231.9,6.0,5,HOLD
2026-05-20 21:46:17,370.02,385,233.3,6.0,5,HOLD
2026-05-20 21:46:19,371.01,386,234.05,5.0,6,APPLY
2026-05-20 21:46:19,372.32,387,235.17,5.0,6,HOLD
2026-05-20 21:46:20,373.06,388,236.45,5.0,6,HOLD
2026-05-20 21:46:21,374.05,389,237.25,5.0,6,HOLD
2026-05-20 21:46:23,375.04,390,238.3,6.0,6,APPLY
2026-05-20 21:46:23,376.13,391,239.49,6.0,6,HOLD
2026-05-20 21:46:24,377.05,392,240.49,6.0,6,HOLD
2026-05-20 21:46:25,378.04,393,241.35,6.0,6,HOLD
2026-05-20 21:46:26,379.02,394,241.99,6.0,6,HOLD
2026-05-20 21:46:27,380.01,395,243.08,6.0,6,HOLD
2026-05-20 21:46:28,381.01,396,243.77,6.0,6,HOLD
2026-05-20 21:46:29,382.06,397,244.98,6.0,6,HOLD
2026-05-20 21:46:30,383.05,398,245.39,6.0,6,HOLD
2026-05-20 21:46:31,384.04,399,246.4,6.0,6,HOLD
2026-05-20 21:46:32,385.03,400,247.23,6.0,6,HOLD
2026-05-20 21:46:33,386.01,401,248.11,6.0,6,HOLD
2026-05-20 21:46:34,387.06,402,249.05,6.0,6,HOLD
2026-05-20 21:46:35,388.05,403,261.59,6.0,6,HOLD
2026-05-20 21:46:36,389.03,404,274.39,6.0,6,HOLD
2026-05-20 21:46:37,390.02,405,282.33,6.0,6,HOLD
2026-05-20 21:46:38,391.01,406,292.53,6.0,6,HOLD
2026-05-20 21:46:39,392.06,407,308.58,6.0,6,HOLD
2026-05-20 21:46:40,393.05,408,316.38,6.0,6,HOLD
