timestamp,node_id,bytes
2026-01-19 09:04:30,node_0,4131
2026-01-19 09:04:35,node_0,4138
2026-01-19 09:04:40,node_0,3978
2026-01-19 09:04:45,node_0,4048
2026-01-19 09:04:50,node_0,4129
2026-01-19 09:04:55,node_0,4210
2026-01-19 09:05:00,node_0,4081
2026-01-19 09:05:05,node_0,4127
2026-01-19 09:05:10,node_0,4051
2026-01-19 09:05:15,node_0,4058
2026-01-19 09:05:20,node_0,4275
2026-01-19 09:05:25,node_0,4345
2026-01-19 09:05:30,node_0,4219
2026-01-19 09:05:35,node_0,4342
2026-01-19 09:05:40,node_0,4293
2026-01-19 09:05:45,node_0,4208
2026-01-19 09:05:50,node_0,4324
2026-01-19 09:05:55,node_0,4457
2026-01-19 09:06:00,node_0,4315
2026-01-19 09:06:05,node_0,4490
2026-01-19 09:06:10,node_0,4086
2026-01-19 09:06:15,node_0,4445
2026-01-19 09:06:20,node_0,4386
2026-01-19 09:06:25,node_0,4362
2026-01-19 09:06:30,node_0,4415
2026-01-19 09:06:35,node_0,4221
2026-01-19 09:06:40,node_0,4412
2026-01-19 09:06:45,node_0,4484
2026-01-19 09:06:50,node_0,4610
2026-01-19 09:06:55,node_0,4424
2026-01-19 09:07:00,node_0,4408
2026-01-19 09:07:05,node_0,4452
2026-01-19 09:07:10,node_0,4607
2026-01-19 09:07:15,node_0,4561
2026-01-19 09:07:20,node_0,4488
2026-01-19 09:07:25,node_0,4605
2026-01-19 09:07:30,node_0,4576
2026-01-19 09:07:35,node_0,4675
2026-01-19 09:07:40,node_0,4520
2026-01-19 09:07:45,node_0,4570
2026-01-19 09:07:50,node_0,4575
2026-01-19 09:07:55,node_0,4480
2026-01-19 09:08:00,node_0,4667
2026-01-19 09:08:05,node_0,4675
2026-01-19 09:08:10,node_0,4661
2026-01-19 09:08:15,node_0,4648
2026-01-19 09:08:20,node_0,4541
2026-01-19 09:08:25,node_0,4651
2026-01-19 09:08:30,node_0,4669
2026-01-19 09:08:35,node_0,4634
2026-01-19 09:08:40,node_0,4708
2026-01-19 09:08:45,node_0,4775
2026-01-19 09:08:50,node_0,4933
2026-01-19 09:08:55,node_0,4771
2026-01-19 09:09:00,node_0,4789
2026-01-19 09:09:05,node_0,4765
2026-01-19 09:09:10,node_0,4590
2026-01-19 09:09:15,node_0,4788
2026-01-19 09:09:20,node_0,4806
2026-01-19 09:09:25,node_0,5055
2026-01-19 09:09:30,node_0,4798
2026-01-19 09:09:35,node_0,4855
2026-01-19 09:09:40,node_0,4830
2026-01-19 09:09:45,node_0,4724
2026-01-19 09:09:50,node_0,4963
2026-01-19 09:09:55,node_0,4931
2026-01-19 09:10:00,node_0,4943
2026-01-19 09:10:05,node_0,4780
2026-01-19 09:10:10,node_0,5018
2026-01-19 09:10:15,node_0,4744
2026-01-19 09:10:20,node_0,4950
2026-01-19 09:10:25,node_0,5117
2026-01-19 09:10:30,node_0,4805
2026-01-19 09:10:35,node_0,4853
2026-01-19 09:10:40,node_0,4925
2026-01-19 09:10:45,node_0,4871
2026-01-19 09:10:50,node_0,4772
2026-01-19 09:10:55,node_0,4939
2026-01-19 09:11:00,node_0,4831
2026-01-19 09:11:05,node_0,4989
2026-01-19 09:11:10,node_0,4855
2026-01-19 09:11:15,node_0,5106
2026-01-19 09:11:20,node_0,4877
2026-01-19 09:11:25,node_0,4927
2026-01-19 09:11:30,node_0,5045
2026-01-19 09:11:35,node_0,4844
2026-01-19 09:11:40,node_0,4993
2026-01-19 09:11:45,node_0,5104
2026-01-19 09:11:50,node_0,4816
2026-01-19 09:11:55,node_0,4998
2026-01-19 09:12:00,node_0,5008
2026-01-19 09:12:05,node_0,5063
2026-01-19 09:12:10,node_0,4864
2026-01-19 09:12:15,node_0,4857
2026-01-19 09:12:20,node_0,5043
2026-01-19 09:12:25,node_0,5023
2026-01-19 09:12:30,node_0,5020
2026-01-19 09:12:35,node_0,5030
2026-01-19 09:12:40,node_0,4929
2026-01-19 09:12:45,node_0,5021
2026-01-19 09:12:50,node_0,5028
2026-01-19 09:12:55,node_0,4928
2026-01-19 09:13:00,node_0,5186
2026-01-19 09:13:05,node_0,5047
2026-01-19 09:13:10,node_0,4880
2026-01-19 09:13:15,node_0,5065
2026-01-19 09:13:20,node_0,4901
2026-01-19 09:13:25,node_0,5077
2026-01-19 09:13:30,node_0,5113
2026-01-19 09:13:35,node_0,4914
2026-01-19 09:13:40,node_0,5091
2026-01-19 09:13:45,node_0,5035
2026-01-19 09:13:50,node_0,5074
2026-01-19 09:13:55,node_0,5179
2026-01-19 09:14:00,node_0,4963
2026-01-19 09:14:05,node_0,4910
2026-01-19 09:14:10,node_0,4894
2026-01-19 09:14:15,node_0,4899
2026-01-19 09:14:20,node_0,4970
2026-01-19 09:14:25,node_0,5008
2026-01-19 09:14:30,node_0,4999
2026-01-19 09:14:35,node_0,5050
2026-01-19 09:14:40,node_0,4965
2026-01-19 09:14:45,node_0,5105
2026-01-19 09:14:50,node_0,4929
2026-01-19 09:14:55,node_0,5224
2026-01-19 09:15:00,node_0,5010
2026-01-19 09:15:05,node_0,4857
2026-01-19 09:15:10,node_0,4831
2026-01-19 09:15:15,node_0,24907
2026-01-19 09:15:20,node_0,4905
2026-01-19 09:15:25,node_0,4993
2026-01-19 09:15:30,node_0,4964
2026-01-19 09:15:35,node_0,4903
2026-01-19 09:15:40,node_0,4820
2026-01-19 09:15:45,node_0,4747
2026-01-19 09:15:50,node_0,4847
2026-01-19 09:15:55,node_0,4971
2026-01-19 09:16:00,node_0,4900
2026-01-19 09:16:05,node_0,4747
2026-01-19 09:16:10,node_0,4882
2026-01-19 09:16:15,node_0,4896
2026-01-19 09:16:20,node_0,4762
2026-01-19 09:16:25,node_0,4858
2026-01-19 09:16:30,node_0,4840
2026-01-19 09:16:35,node_0,4712
2026-01-19 09:16:40,node_0,4854
2026-01-19 09:16:45,node_0,4866
2026-01-19 09:16:50,node_0,4909
2026-01-19 09:16:55,node_0,4898
2026-01-19 09:17:00,node_0,4646
2026-01-19 09:17:05,node_0,4680
2026-01-19 09:17:10,node_0,4816
2026-01-19 09:17:15,node_0,4807
2026-01-19 09:17:20,node_0,4797
2026-01-19 09:17:25,node_0,5121
2026-01-19 09:17:30,node_0,4783
2026-01-19 09:17:35,node_0,4829
2026-01-19 09:17:40,node_0,4801
2026-01-19 09:17:45,node_0,4760
2026-01-19 09:17:50,node_0,4653
2026-01-19 09:17:55,node_0,4749
2026-01-19 09:18:00,node_0,4585
2026-01-19 09:18:05,node_0,4627
2026-01-19 09:18:10,node_0,4591
2026-01-19 09:18:15,node_0,4636
2026-01-19 09:18:20,node_0,4848
2026-01-19 09:18:25,node_0,4418
2026-01-19 09:18:30,node_0,4661
2026-01-19 09:18:35,node_0,4419
2026-01-19 09:18:40,node_0,4521
2026-01-19 09:18:45,node_0,4665
2026-01-19 09:18:50,node_0,4549
2026-01-19 09:18:55,node_0,4422
2026-01-19 09:19:00,node_0,4446
2026-01-19 09:19:05,node_0,4572
2026-01-19 09:19:10,node_0,4418
2026-01-19 09:19:15,node_0,4499
2026-01-19 09:19:20,node_0,4469
2026-01-19 09:19:25,node_0,4385
2026-01-19 09:19:30,node_0,4651
2026-01-19 09:19:35,node_0,4486
2026-01-19 09:19:40,node_0,4206
2026-01-19 09:19:45,node_0,4413
2026-01-19 09:19:50,node_0,4313
2026-01-19 09:19:55,node_0,4450
2026-01-19 09:20:00,node_0,4271
2026-01-19 09:20:05,node_0,4324
2026-01-19 09:20:10,node_0,4371
2026-01-19 09:20:15,node_0,4392
2026-01-19 09:20:20,node_0,4170
2026-01-19 09:20:25,node_0,4242
2026-01-19 09:20:30,node_0,4212
2026-01-19 09:20:35,node_0,4179
2026-01-19 09:20:40,node_0,4405
2026-01-19 09:20:45,node_0,4253
2026-01-19 09:20:50,node_0,4070
2026-01-19 09:20:55,node_0,4272
2026-01-19 09:21:00,node_0,4376
2026-01-19 09:21:05,node_0,4251
2026-01-19 09:21:10,node_0,3979
2026-01-19 09:21:15,node_0,4066
2026-01-19 09:21:20,node_0,4225
2026-01-19 09:21:25,node_0,20055
2026-01-19 09:21:30,node_0,4109
2026-01-19 09:21:35,node_0,4125
2026-01-19 09:21:40,node_0,3938
2026-01-19 09:21:45,node_0,4007
2026-01-19 09:21:50,node_0,3672
2026-01-19 09:21:55,node_0,3876
2026-01-19 09:22:00,node_0,3936
2026-01-19 09:22:05,node_0,3819
2026-01-19 09:22:10,node_0,4089
2026-01-19 09:22:15,node_0,3765
2026-01-19 09:22:20,node_0,3846
2026-01-19 09:22:25,node_0,3885
2026-01-19 09:22:30,node_0,3998
2026-01-19 09:22:35,node_0,3693
2026-01-19 09:22:40,node_0,3934
2026-01-19 09:22:45,node_0,3801
2026-01-19 09:22:50,node_0,3683
2026-01-19 09:22:55,node_0,3809
2026-01-19 09:23:00,node_0,3764
2026-01-19 09:23:05,node_0,3666
2026-01-19 09:23:10,node_0,3714
2026-01-19 09:23:15,node_0,3650
2026-01-19 09:23:20,node_0,3681
2026-01-19 09:23:25,node_0,3717
2026-01-19 09:23:30,node_0,3790
2026-01-19 09:23:35,node_0,3489
2026-01-19 09:23:40,node_0,3807
2026-01-19 09:23:45,node_0,3379
2026-01-19 09:23:50,node_0,3540
2026-01-19 09:23:55,node_0,3595
2026-01-19 09:24:00,node_0,3545
2026-01-19 09:24:05,node_0,3435
2026-01-19 09:24:10,node_0,3457
2026-01-19 09:24:15,node_0,3409
2026-01-19 09:24:20,node_0,3380
2026-01-19 09:24:25,node_0,3504
2026-01-19 09:24:30,node_0,3436
2026-01-19 09:24:35,node_0,3311
2026-01-19 09:24:40,node_0,3451
2026-01-19 09:24:45,node_0,3372
2026-01-19 09:24:50,node_0,3403
2026-01-19 09:24:55,node_0,3364
2026-01-19 09:25:00,node_0,3199
2026-01-19 09:25:05,node_0,3206
2026-01-19 09:25:10,node_0,3317
2026-01-19 09:25:15,node_0,3283
2026-01-19 09:25:20,node_0,3200
2026-01-19 09:25:25,node_0,3194
2026-01-19 09:25:30,node_0,3290
2026-01-19 09:25:35,node_0,3083
2026-01-19 09:25:40,node_0,3177
2026-01-19 09:25:45,node_0,3082
2026-01-19 09:25:50,node_0,3061
2026-01-19 09:25:55,node_0,3173
2026-01-19 09:26:00,node_0,3125
2026-01-19 09:26:05,node_0,3104
2026-01-19 09:26:10,node_0,3133
2026-01-19 09:26:15,node_0,2985
2026-01-19 09:26:20,node_0,3031
2026-01-19 09:26:25,node_0,2912
2026-01-19 09:26:30,node_0,2955
2026-01-19 09:26:35,node_0,2890
2026-01-19 09:26:40,node_0,2892
2026-01-19 09:26:45,node_0,2922
2026-01-19 09:26:50,node_0,2761
2026-01-19 09:26:55,node_0,3032
2026-01-19 09:27:00,node_0,2702
2026-01-19 09:27:05,node_0,2662
2026-01-19 09:27:10,node_0,2879
2026-01-19 09:27:15,node_0,2823
2026-01-19 09:27:20,node_0,2786
2026-01-19 09:27:25,node_0,2767
2026-01-19 09:27:30,node_0,2683
2026-01-19 09:27:35,node_0,2575
2026-01-19 09:27:40,node_0,2652
2026-01-19 09:27:45,node_0,2557
2026-01-19 09:27:50,node_0,2703
2026-01-19 09:27:55,node_0,2571
2026-01-19 09:28:00,node_0,2484
2026-01-19 09:28:05,node_0,2515
2026-01-19 09:28:10,node_0,2568
2026-01-19 09:28:15,node_0,2451
2026-01-19 09:28:20,node_0,2406
2026-01-19 09:28:25,node_0,2493
2026-01-19 09:28:30,node_0,2474
2026-01-19 09:28:35,node_0,2380
2026-01-19 09:28:40,node_0,2364
2026-01-19 09:28:45,node_0,2416
2026-01-19 09:28:50,node_0,2229
2026-01-19 09:28:55,node_0,2214
2026-01-19 09:29:00,node_0,2264
2026-01-19 09:29:05,node_0,2295
2026-01-19 09:29:10,node_0,2329
2026-01-19 09:29:15,node_0,2427
2026-01-19 09:29:20,node_0,2346
2026-01-19 09:29:25,node_0,11132
2026-01-19 09:29:30,node_0,2222
2026-01-19 09:29:35,node_0,2105
2026-01-19 09:29:40,node_0,2185
2026-01-19 09:29:45,node_0,2140
2026-01-19 09:29:50,node_0,2183
2026-01-19 09:29:55,node_0,2050
2026-01-19 09:30:00,node_0,10834
2026-01-19 09:30:05,node_0,2250
2026-01-19 09:30:10,node_0,2068
2026-01-19 09:30:15,node_0,2101
2026-01-19 09:30:20,node_0,2112
2026-01-19 09:30:25,node_0,1986
2026-01-19 09:30:30,node_0,2031
2026-01-19 09:30:35,node_0,1992
2026-01-19 09:30:40,node_0,1984
2026-01-19 09:30:45,node_0,1880
2026-01-19 09:30:50,node_0,1942
2026-01-19 09:30:55,node_0,1973
2026-01-19 09:31:00,node_0,2051
2026-01-19 09:31:05,node_0,1985
2026-01-19 09:31:10,node_0,2088
2026-01-19 09:31:15,node_0,1780
2026-01-19 09:31:20,node_0,1927
2026-01-19 09:31:25,node_0,1842
2026-01-19 09:31:30,node_0,2027
2026-01-19 09:31:35,node_0,1711
2026-01-19 09:31:40,node_0,1692
2026-01-19 09:31:45,node_0,1700
2026-01-19 09:31:50,node_0,1532
2026-01-19 09:31:55,node_0,1676
2026-01-19 09:32:00,node_0,1638
2026-01-19 09:32:05,node_0,1713
2026-01-19 09:32:10,node_0,1717
2026-01-19 09:32:15,node_0,1856
2026-01-19 09:32:20,node_0,1748
2026-01-19 09:32:25,node_0,1581
2026-01-19 09:32:30,node_0,1534
2026-01-19 09:32:35,node_0,1659
2026-01-19 09:32:40,node_0,1463
2026-01-19 09:32:45,node_0,1764
2026-01-19 09:32:50,node_0,1685
2026-01-19 09:32:55,node_0,1506
2026-01-19 09:33:00,node_0,1368
2026-01-19 09:33:05,node_0,1661
2026-01-19 09:33:10,node_0,1501
2026-01-19 09:33:15,node_0,1623
2026-01-19 09:33:20,node_0,1326
2026-01-19 09:33:25,node_0,1413
2026-01-19 09:33:30,node_0,1461
2026-01-19 09:33:35,node_0,7262
2026-01-19 09:33:40,node_0,1390
2026-01-19 09:33:45,node_0,1485
2026-01-19 09:33:50,node_0,1303
2026-01-19 09:33:55,node_0,1384
2026-01-19 09:34:00,node_0,1398
2026-01-19 09:34:05,node_0,1426
2026-01-19 09:34:10,node_0,1434
2026-01-19 09:34:15,node_0,1239
2026-01-19 09:34:20,node_0,1187
2026-01-19 09:34:25,node_0,1457
2026-01-19 09:34:30,node_0,1352
2026-01-19 09:34:35,node_0,1233
2026-01-19 09:34:40,node_0,1452
2026-01-19 09:34:45,node_0,1298
2026-01-19 09:34:50,node_0,1394
2026-01-19 09:34:55,node_0,1273
2026-01-19 09:35:00,node_0,1462
2026-01-19 09:35:05,node_0,1422
2026-01-19 09:35:10,node_0,1212
2026-01-19 09:35:15,node_0,1325
2026-01-19 09:35:20,node_0,1283
2026-01-19 09:35:25,node_0,1346
2026-01-19 09:35:30,node_0,1104
2026-01-19 09:35:35,node_0,1261
2026-01-19 09:35:40,node_0,1289
2026-01-19 09:35:45,node_0,999
2026-01-19 09:35:50,node_0,1049
2026-01-19 09:35:55,node_0,955
2026-01-19 09:36:00,node_0,1125
2026-01-19 09:36:05,node_0,1216
2026-01-19 09:36:10,node_0,1287
2026-01-19 09:36:15,node_0,1137
2026-01-19 09:36:20,node_0,1285
2026-01-19 09:36:25,node_0,978
2026-01-19 09:36:30,node_0,939
2026-01-19 09:36:35,node_0,1097
2026-01-19 09:36:40,node_0,1135
2026-01-19 09:36:45,node_0,1087
2026-01-19 09:36:50,node_0,878
2026-01-19 09:36:55,node_0,1070
2026-01-19 09:37:00,node_0,943
2026-01-19 09:37:05,node_0,1135
2026-01-19 09:37:10,node_0,1100
2026-01-19 09:37:15,node_0,964
2026-01-19 09:37:20,node_0,1002
2026-01-19 09:37:25,node_0,943
2026-01-19 09:37:30,node_0,1038
2026-01-19 09:37:35,node_0,1136
2026-01-19 09:37:40,node_0,938
2026-01-19 09:37:45,node_0,1083
2026-01-19 09:37:50,node_0,976
2026-01-19 09:37:55,node_0,947
2026-01-19 09:38:00,node_0,1012
2026-01-19 09:38:05,node_0,916
2026-01-19 09:38:10,node_0,962
2026-01-19 09:38:15,node_0,895
2026-01-19 09:38:20,node_0,1209
2026-01-19 09:38:25,node_0,1014
2026-01-19 09:38:30,node_0,938
2026-01-19 09:38:35,node_0,1028
2026-01-19 09:38:40,node_0,994
2026-01-19 09:38:45,node_0,981
2026-01-19 09:38:50,node_0,1064
2026-01-19 09:38:55,node_0,1077
2026-01-19 09:39:00,node_0,947
2026-01-19 09:39:05,node_0,942
2026-01-19 09:39:10,node_0,972
2026-01-19 09:39:15,node_0,769
2026-01-19 09:39:20,node_0,848
2026-01-19 09:39:25,node_0,1136
2026-01-19 09:39:30,node_0,1165
2026-01-19 09:39:35,node_0,976
2026-01-19 09:39:40,node_0,1059
2026-01-19 09:39:45,node_0,1034
2026-01-19 09:39:50,node_0,1312
2026-01-19 09:39:55,node_0,1117
2026-01-19 09:40:00,node_0,994
2026-01-19 09:40:05,node_0,913
2026-01-19 09:40:10,node_0,850
2026-01-19 09:40:15,node_0,1034
2026-01-19 09:40:20,node_0,940
2026-01-19 09:40:25,node_0,876
2026-01-19 09:40:30,node_0,957
2026-01-19 09:40:35,node_0,916
2026-01-19 09:40:40,node_0,1196
2026-01-19 09:40:45,node_0,1119
2026-01-19 09:40:50,node_0,1034
2026-01-19 09:40:55,node_0,1186
2026-01-19 09:41:00,node_0,1050
2026-01-19 09:41:05,node_0,961
2026-01-19 09:41:10,node_0,1203
2026-01-19 09:41:15,node_0,1110
2026-01-19 09:41:20,node_0,957
2026-01-19 09:41:25,node_0,1046
2026-01-19 09:41:30,node_0,4918
2026-01-19 09:41:35,node_0,938
2026-01-19 09:41:40,node_0,1174
2026-01-19 09:41:45,node_0,1278
2026-01-19 09:41:50,node_0,954
2026-01-19 09:41:55,node_0,1156
2026-01-19 09:42:00,node_0,1041
2026-01-19 09:42:05,node_0,1064
2026-01-19 09:42:10,node_0,1060
2026-01-19 09:42:15,node_0,1040
2026-01-19 09:42:20,node_0,1138
2026-01-19 09:42:25,node_0,1057
2026-01-19 09:42:30,node_0,1175
2026-01-19 09:42:35,node_0,1150
2026-01-19 09:42:40,node_0,1139
2026-01-19 09:42:45,node_0,1081
2026-01-19 09:42:50,node_0,1122
2026-01-19 09:42:55,node_0,1264
2026-01-19 09:43:00,node_0,1247
2026-01-19 09:43:05,node_0,1108
2026-01-19 09:43:10,node_0,1224
2026-01-19 09:43:15,node_0,1298
2026-01-19 09:43:20,node_0,1066
2026-01-19 09:43:25,node_0,1296
2026-01-19 09:43:30,node_0,1185
2026-01-19 09:43:35,node_0,1319
2026-01-19 09:43:40,node_0,1195
2026-01-19 09:43:45,node_0,1101
2026-01-19 09:43:50,node_0,1129
2026-01-19 09:43:55,node_0,1307
2026-01-19 09:44:00,node_0,1339
2026-01-19 09:44:05,node_0,1234
2026-01-19 09:44:10,node_0,1399
2026-01-19 09:44:15,node_0,1180
2026-01-19 09:44:20,node_0,1351
2026-01-19 09:44:25,node_0,1248
2026-01-19 09:44:30,node_0,1315
2026-01-19 09:44:35,node_0,1397
2026-01-19 09:44:40,node_0,1318
2026-01-19 09:44:45,node_0,1378
2026-01-19 09:44:50,node_0,1530
2026-01-19 09:44:55,node_0,1384
2026-01-19 09:45:00,node_0,1538
2026-01-19 09:45:05,node_0,1354
2026-01-19 09:45:10,node_0,1533
2026-01-19 09:45:15,node_0,1637
2026-01-19 09:45:20,node_0,1259
2026-01-19 09:45:25,node_0,1440
2026-01-19 09:45:30,node_0,1591
2026-01-19 09:45:35,node_0,1526
2026-01-19 09:45:40,node_0,1597
2026-01-19 09:45:45,node_0,1514
2026-01-19 09:45:50,node_0,1597
2026-01-19 09:45:55,node_0,1587
2026-01-19 09:46:00,node_0,1734
2026-01-19 09:46:05,node_0,1657
2026-01-19 09:46:10,node_0,1680
2026-01-19 09:46:15,node_0,1620
2026-01-19 09:46:20,node_0,1627
2026-01-19 09:46:25,node_0,1648
2026-01-19 09:46:30,node_0,1746
2026-01-19 09:46:35,node_0,1679
2026-01-19 09:46:40,node_0,1766
2026-01-19 09:46:45,node_0,1960
2026-01-19 09:46:50,node_0,1855
2026-01-19 09:46:55,node_0,1751
2026-01-19 09:47:00,node_0,1920
2026-01-19 09:47:05,node_0,1775
2026-01-19 09:47:10,node_0,1628
2026-01-19 09:47:15,node_0,1748
2026-01-19 09:47:20,node_0,1678
2026-01-19 09:47:25,node_0,1846
2026-01-19 09:47:30,node_0,1900
2026-01-19 09:47:35,node_0,2083
2026-01-19 09:47:40,node_0,1964
2026-01-19 09:47:45,node_0,1927
2026-01-19 09:47:50,node_0,2049
2026-01-19 09:47:55,node_0,1762
2026-01-19 09:48:00,node_0,2024
2026-01-19 09:48:05,node_0,2095
2026-01-19 09:48:10,node_0,1887
2026-01-19 09:48:15,node_0,2167
2026-01-19 09:48:20,node_0,2104
2026-01-19 09:48:25,node_0,2047
2026-01-19 09:48:30,node_0,2169
2026-01-19 09:48:35,node_0,2351
2026-01-19 09:48:40,node_0,2160
2026-01-19 09:48:45,node_0,2185
2026-01-19 09:48:50,node_0,2132
2026-01-19 09:48:55,node_0,2111
2026-01-19 09:49:00,node_0,2298
2026-01-19 09:49:05,node_0,2148
2026-01-19 09:49:10,node_0,2259
2026-01-19 09:49:15,node_0,2223
2026-01-19 09:49:20,node_0,2337
2026-01-19 09:49:25,node_0,2341
2026-01-19 09:49:30,node_0,2430
2026-01-19 09:49:35,node_0,2294
2026-01-19 09:49:40,node_0,2337
2026-01-19 09:49:45,node_0,2285
2026-01-19 09:49:50,node_0,2358
2026-01-19 09:49:55,node_0,2459
2026-01-19 09:50:00,node_0,2516
2026-01-19 09:50:05,node_0,2368
2026-01-19 09:50:10,node_0,2566
2026-01-19 09:50:15,node_0,2634
2026-01-19 09:50:20,node_0,2559
2026-01-19 09:50:25,node_0,2725
2026-01-19 09:50:30,node_0,2479
2026-01-19 09:50:35,node_0,2452
2026-01-19 09:50:40,node_0,2418
2026-01-19 09:50:45,node_0,2765
2026-01-19 09:50:50,node_0,2701
2026-01-19 09:50:55,node_0,2649
2026-01-19 09:51:00,node_0,2703
2026-01-19 09:51:05,node_0,2582
2026-01-19 09:51:10,node_0,2959
2026-01-19 09:51:15,node_0,2747
2026-01-19 09:51:20,node_0,2765
2026-01-19 09:51:25,node_0,2846
2026-01-19 09:51:30,node_0,2842
2026-01-19 09:51:35,node_0,2836
2026-01-19 09:51:40,node_0,2754
2026-01-19 09:51:45,node_0,2900
2026-01-19 09:51:50,node_0,3061
2026-01-19 09:51:55,node_0,3028
2026-01-19 09:52:00,node_0,3072
2026-01-19 09:52:05,node_0,2882
2026-01-19 09:52:10,node_0,2854
2026-01-19 09:52:15,node_0,2961
2026-01-19 09:52:20,node_0,2999
2026-01-19 09:52:25,node_0,3123
2026-01-19 09:52:30,node_0,2864
2026-01-19 09:52:35,node_0,3206
2026-01-19 09:52:40,node_0,3057
2026-01-19 09:52:45,node_0,3050
2026-01-19 09:52:50,node_0,3012
2026-01-19 09:52:55,node_0,2968
2026-01-19 09:53:00,node_0,3235
2026-01-19 09:53:05,node_0,3180
2026-01-19 09:53:10,node_0,3064
2026-01-19 09:53:15,node_0,3083
2026-01-19 09:53:20,node_0,3199
2026-01-19 09:53:25,node_0,3419
2026-01-19 09:53:30,node_0,3246
2026-01-19 09:53:35,node_0,3142
2026-01-19 09:53:40,node_0,3287
2026-01-19 09:53:45,node_0,3304
2026-01-19 09:53:50,node_0,3082
2026-01-19 09:53:55,node_0,3366
2026-01-19 09:54:00,node_0,3367
2026-01-19 09:54:05,node_0,3480
2026-01-19 09:54:10,node_0,3615
2026-01-19 09:54:15,node_0,3562
2026-01-19 09:54:20,node_0,3442
2026-01-19 09:54:25,node_0,3377
2026-01-19 09:54:30,node_0,3765
2026-01-19 09:54:35,node_0,3533
2026-01-19 09:54:40,node_0,3547
2026-01-19 09:54:45,node_0,3563
2026-01-19 09:54:50,node_0,3604
2026-01-19 09:54:55,node_0,3589
2026-01-19 09:55:00,node_0,3565
2026-01-19 09:55:05,node_0,3587
2026-01-19 09:55:10,node_0,3657
2026-01-19 09:55:15,node_0,3625
2026-01-19 09:55:20,node_0,3627
2026-01-19 09:55:25,node_0,3727
2026-01-19 09:55:30,node_0,3710
2026-01-19 09:55:35,node_0,3904
2026-01-19 09:55:40,node_0,3507
2026-01-19 09:55:45,node_0,3900
2026-01-19 09:55:50,node_0,3934
2026-01-19 09:55:55,node_0,3620
2026-01-19 09:56:00,node_0,3811
2026-01-19 09:56:05,node_0,3827
2026-01-19 09:56:10,node_0,3741
2026-01-19 09:56:15,node_0,3822
2026-01-19 09:56:20,node_0,3806
2026-01-19 09:56:25,node_0,4110
2026-01-19 09:56:30,node_0,4046
2026-01-19 09:56:35,node_0,4097
2026-01-19 09:56:40,node_0,4060
2026-01-19 09:56:45,node_0,3892
2026-01-19 09:56:50,node_0,3970
2026-01-19 09:56:55,node_0,4088
2026-01-19 09:57:00,node_0,3934
2026-01-19 09:57:05,node_0,4145
2026-01-19 09:57:10,node_0,4066
2026-01-19 09:57:15,node_0,4069
2026-01-19 09:57:20,node_0,4195
2026-01-19 09:57:25,node_0,4184
2026-01-19 09:57:30,node_0,4120
2026-01-19 09:57:35,node_0,4289
2026-01-19 09:57:40,node_0,4081
2026-01-19 09:57:45,node_0,4266
2026-01-19 09:57:50,node_0,4280
2026-01-19 09:57:55,node_0,4206
2026-01-19 09:58:00,node_0,4285
2026-01-19 09:58:05,node_0,4143
2026-01-19 09:58:10,node_0,4375
2026-01-19 09:58:15,node_0,4280
